utt_id,ref,hyp,cer
SD2101376-SDRW2100002581.1.1.173,몽환 이런 느낌도 있고,어하 이라는 도 있고,0.5
SD2101387-SDRW2100002980.1.1.87,왜냐하면 시리즈물은 뒤로 갈수록 소재가 떨어지고,어 그나하면 그 지이 지 을은는 이 기어 가 도  서제가 어지고,0.9230769230769231
SD2101394-SDRW2100002992.1.1.58,응 그렇지 그래서,그지 그서,0.4444444444444444
SD2101394-SDRW2100002992.1.1.60,아 인터넷 쇼핑이 요즘 파업 때문에 좀 길어지니까,아 이 이 서 이이을이 이제 하어  다에 이 기어지니,0.6296296296296297
SD2101394-SDRW2100002994.1.1.311,더 하루 종일 일하고 하루 종일 설거지하고 하는데 그걸 다들 당당하게 생각을 하는 게 나는,어 하도 도이 이하고 하 하어 에 서거지 하고 하는데 그거을 다들 다하하게  하는 게 나는,0.38
SD2101394-SDRW2100002995.1.1.200,나한테는 내 그냥 내가 다닌 학교고 막 그러니까,나는 나 그면 나가 다니 하기고 그 그하니,0.4230769230769231
SD2101417-SDRW2100002736.1.1.113,아 그렇구나,아아 그거나,0.5
SD2101417-SDRW2100002738.1.1.185,아이를 임신하고 아이가 나갔을 때,아이들 이 하고 아이가 나가을,0.3333333333333333
SD2101418-SDRW2100002737.1.1.307,약간 거기에 대해서 이해하는 감정이 점점 생기는 거 같아,그가 거기에 그해서 이해하는 게 가이 이 제  기는 거 아,0.3548387096774194
SD2101429-SDRW2100002590.1.1.337,이거는 쪼금 다른 얘기일 수 있는데 이제,이거는 지 다은 이기 있는데 이제,0.3181818181818182
SD2101435-SDRW2100004176.1.1.127,어 안 보이는 그냥 우리 라디오나 아니면 시디 이런 것만 들을 때는,어 아 고이는 그나 어 라데어 아니면 지 이 이 거 들을 데는,0.40540540540540543
SD2101435-SDRW2100004176.1.1.90,네가 얘길 하니까 인제 엄마,니가 이기 하니가 이제 아니,0.4666666666666667
SD2101435-SDRW2100004177.1.1.234,또 다른 자극을 받을 수도 있고,도 다 다는 지 가을 을 도 있고,0.5294117647058824
SD2101435-SDRW2100004178.1.1.111,대상을 가지고 인제 어 좀 이렇게 차단도 해주고,제제을 가지고 이제 어 어   이이게 하  도 해 지고,0.46153846153846156
SD2101456-SDRW2100004254.1.1.362,그래서 되게 나는 의미가,그 데  나는 을이가,0.46153846153846156
SD2101456-SDRW2100004255.1.1.224,그래도 그런 신재생 에너지들을 좀 더 발전하고,그게도 그은 은 제이 에니지들을   다 아 하고,0.44
SD2101470-SDRW2100002616.1.1.84,월 6만 원에서 8만 원까지,을     에서 하 면 어  가지,0.7333333333333333
SD2101480-SDRW2100002630.1.1.167,어 원자력 기술의 발달을 저해할 수 있다는 그런 이유만으로,어 어  어  기 기 들에 다을 지해 하 거 있다는 그은 이 이제 면을,0.6875
SD2101483-SDRW2100002632.1.1.123,옷이나,이나,0.3333333333333333
SD2101497-SDRW2100002280.1.1.149,운동 관람하는 것에 있어서 텔레비전으로도 잘 보지 않는,은    하는 거에 있해어서 어 을 라 이 이에서도  지 는,0.6333333333333333
SD2101497-SDRW2100004196.1.1.249,그럴 수도 있지,그 도 있지,0.25
SD2101530-SDRW2100001529.1.1.284,맞아 맞아,아 아,0.4
SD2101531-SDRW2100001531.1.1.491,어,어,0.0
SD2101534-SDRW2100001533.1.1.311,뭐 그런 복합적인 요인이 막 작용할 수도 있어,어 그은 거 고하 도이 이이이 다 아  지이 있어,0.68
SD2101562-SDRW2100001562.1.1.418,어,어,0.0
SD2101568-SDRW2100001567.1.1.68,너는,나는,0.5
SD2101572-SDRW2100001571.1.1.495,아니 왜냐하면 그쪽 길이 좀 외진 길이라서,어 아니 아 하면 그 그  기이 이 에지 기이라서,0.5217391304347826
SD2101582-SDRW2100001581.1.1.210,아 진짜,아 지,0.5
SD2101582-SDRW2100001581.1.1.405,그 서로 처음에는 1화에선 되게,그서 서을 서에는 이어에서 게,0.47058823529411764
SD2101582-SDRW2100001581.1.1.523,아 그 환불원정대,아 그 그 거 은는 데,0.8888888888888888
SD2101588-SDRW2100001588.1.1.204,당근 하면은,다은하면은,0.5
SD2101588-SDRW2100001588.1.1.390,그것도 괜찮지,그 거도 그 아지,0.7142857142857143
SD2101610-SDRW2100001610.1.1.157,어 나는 최근에,어어 나는 그 그에,0.5
SD2101610-SDRW2100001610.1.1.295,아니 아직 한 번도 안 사 봐서 모르겠어,아니 아지 하  면도 아 서 아서 그 고라어,0.5
SD2101611-SDRW2100001612.1.1.292,신뢰가 쌓이면은 우정이 생기는 거 같아,해가 나이면은 이 이 기는 거 아,0.3333333333333333
SD2101623-SDRW2100001623.1.1.267,어허 나 나는 밥 먹었어,어 어 나 나는 다 들어어,0.38461538461538464
SD2101624-SDRW2100001623.1.1.214,얘기하고 싶은 거,이기하고 은 거,0.2222222222222222
SD2101625-SDRW2100001625.1.1.157,어 맞아 맞아,어 아 아,0.2857142857142857
SD2101625-SDRW2100001625.1.1.529,야 나 찢었어 찢어 먹었어,나 나 지어 아 지어 하어서 그고,0.8571428571428571
SD2101627-SDRW2100001627.1.1.382,으응,어,1.0
SD2101633-SDRW2100002208.1.1.140,어,어,0.0
SD2101637-SDRW2100001643.1.1.90,알겠다고 간다고 그랬지,아 아게다고 다고 그지,0.5
SD2101658-SDRW2100001681.1.1.1,name1이랑 제일 친하잖아,이 이 이 제게 하지아,0.6
SD2101661-SDRW2100001689.1.1.150,내년 3월에 하지,그  에 하지,0.4444444444444444
SD2101661-SDRW2100001690.1.1.389,약간 좀 달라진 게 눈에 보일 정도로 수준이 좀,그가 다라하는 게 이 에  고이 도도 이,0.6923076923076923
SD2101661-SDRW2100001692.1.1.184,뭔가 좀 밥 종류가 먹고 싶어,그가 도 그 는 다 이가 고 어,0.625
SD2101671-SDRW2100001712.1.1.365,오빠는 지금 당장 끝나고 시간이 많다면,아 는 지은 다 제가 그나고 기가이 다면,0.5238095238095238
SD2101675-SDRW2100002212.1.1.210,군대에 좀 약간 신기한 사실을 안 느낌이야,그데에에 그 아가  기해하는  이 을 아는 는 이,0.782608695652174
SD2101690-SDRW2100001747.1.1.18,그래서 언니는 좀 그런,,1.0
SD2101704-SDRW2100001776.1.1.47,아 맞다 name1이 언니,아 나다 그  이 이,0.5714285714285714
SD2101714-SDRW2100002224.1.1.273,항상 그 김종국씨가 강조했던 운동 중에 하나잖아,그제 그 그 기 고 고 이가 그 가제 있다 은  하나아,0.7692307692307693
SD2101714-SDRW2100002225.1.1.171,뭐 이런 애들 있잖아 이쁜 애들,아 이 이들 있지아 이은 들,0.35294117647058826
SD2101717-SDRW2100001801.1.1.78,살이 찌고 건강해져야 되는데,서이 지고 이 이 이 가 해 지어 하는데,0.9333333333333333
SD2101727-SDRW2100001821.1.1.198,렌터카 회산데,는그 하 에서데,0.8571428571428571
SD2101727-SDRW2100001821.1.1.312,그 석박사 전형이 있더라고,그 서 서  이 있다라고,0.42857142857142855
SD2101727-SDRW2100001821.1.1.6,식품 회산데,은면서데,0.8333333333333334
SD2101728-SDRW2100001821.1.1.224,어,어,0.0
SD2101728-SDRW2100001823.1.1.278,게임이 재밌으면 보고 있고,게이이 제있어면 고 있고,0.35714285714285715
SD2101728-SDRW2100001823.1.1.70,빠르게 랩 하면 아 쟤 랩스큐럽다 빠르게만 말할 뿐이다 막 이래 갖고,그 다게 라 하 하면  아  제라 라서기 라 다가 다게 면 아 을 거이 다 이어 가고,0.7631578947368421
SD2101739-SDRW2100001845.1.1.122,나 저번에 네가 연예인는 안 늙는다 했잖아,나 도 이에 니가 나 은에 들 아 는는다고 하아,0.6521739130434783
SD2101739-SDRW2100001845.1.1.47,그래서 그런 느낌 때문에 다시 정주행을 못 해,그 서 그그 그 도   이  다 제을  하어,0.6
SD2101746-SDRW2100001857.1.1.104,영상이나 노래 음원이나 이런 것 구하기가 어려워 누가,그 이 나 그  은 이나 이는 거 고하기가 어 그고 가,0.4827586206896552
SD2101750-SDRW2100001866.1.1.124,어 나는 원래 활동적인 거를 별로 안 좋아해 가지고,어어 나는 그 그라 가 하도 거이 그  아해 가지고,0.4642857142857143
SD2101750-SDRW2100001868.1.1.118,네가 야구를 보듯이 나도 축구를 되게 진심으로 보는 편인데 그래서 나도,니 가 이아을을 해 하들이 나도 그 지고들 제게 지 기을을 하는 면이데 그서 나도,0.6410256410256411
SD2101762-SDRW2100001891.1.1.170,그거 다 남편인 고수 때문에 우선 다 고생한 거긴 한데,그 거  나  나 나 이 그 그 고서 그 다에 어 다 고  거기 하데,0.7666666666666667
SD2101762-SDRW2100001891.1.1.208,뭐 스파이더맨이라든가,어 하이 데 이라는가,0.6363636363636364
SD2101762-SDRW2100001892.1.1.199,우선은 최대한 하는 거 봐서 7시 전에 들어오는 게 목표야 우선은,그서은 제데하 하는 거 가서 에이거 이 에 들어 는 는 게 해고아 하 어서은,0.5833333333333334
SD2101769-SDRW2100001907.1.1.149,그래 가지고 내가,그 가지고 가,0.2222222222222222
SD2101771-SDRW2100001909.1.1.107,춤 췄잖아 몰라,아 고  아 라,0.625
SD2101771-SDRW2100001909.1.1.314,음 그럼 다행히다 나는,그면 다이다 나는,0.4166666666666667
SD2101771-SDRW2100001909.1.1.62,목소리 너무 좋아,가서이 는 들아,0.6666666666666666
SD2101775-SDRW2100001919.1.1.134,꼬치 한 개씩 사 먹으면 그렇게 비싸진 않은데,고 이 하 게 지 서 있을면은 그게게 있하지는 아은데,0.68
SD2101787-SDRW2100001941.1.1.58,뭐 더 신경 써야 되는 거 이런 거는 많이 없었어,어  다  기 어해 하는 거 이 거는  이 이 어,0.4444444444444444
SD2101793-SDRW2100001955.1.1.64,우리가,이가,0.6666666666666666
SD2101816-SDRW2100001997.1.1.177,첫 째다 보니까 이게 부모님한테 나 일해요 힘들어요 뭐 이렇게 했으면 좋겠어요 라는 얘기를,제 다 하니 이게 이 아어 니들 이 나 이 해에어 이들어어   이이게 하면면 있어 라는 이기을,0.56
SD2101816-SDRW2100001998.1.1.271,할 수 있는 사람이,을 도 있는 이,0.4
SD2101816-SDRW2100001999.1.1.356,근데 단지 이걸 아 이걸 꼭 언제,그데 다지 이거 아 이거 고 어제,0.3333333333333333
SD2101819-SDRW2100002007.1.1.108,지금 나는 이제 이런 반복된 실수를 예를 들어 하나는 뭐 불 안 끄고 다니는 거,아 지은 나는 이제  이은  제  다는 지 을 이 제  들어서 하나하는 이제 어 어게게  그고 다니는 거,0.6363636363636364
SD2101819-SDRW2100002008.1.1.40,불화가 생기는 일이 생겨선 안 되고,고하하가 서기는 이이 어기서는  데고,0.5789473684210527
SD2101830-SDRW2100002027.1.1.49,지금,지,0.5
SD2101848-SDRW2100002061.1.1.148,그거 뭐냐 토요 즐거운 뭔 놀토,그거 그니 아 아 하 도  지거은  은 들도,0.9411764705882353
SD2101848-SDRW2100002063.1.1.108,얘만 쫓아다니니까 이게 휴가인지가 모르겠더라고,이 해는 있아 하니가 이게이 이 가 지가 다 고다라고,0.64
SD2101848-SDRW2100002064.1.1.100,하는 게 낫지 않,하는 게 나지,0.3333333333333333
SD2101868-SDRW2100002088.1.1.288,나는 그래서,나는 그서,0.16666666666666666
SD2101881-SDRW2100002108.1.1.67,그런 것도 되게 좋은 것 같아,그은 거도 제게 은 거 있아,0.375
SD2101930-SDRW2100002297.1.1.66,맞아 그리고 약간,나아 그니고 아,0.4444444444444444
SD2101960-SDRW2100002329.1.1.45,제가 정말 아픈 병에 걸려서,제가 제 아은 거에 거라서,0.4
SD2101998-SDRW2100002376.1.1.158,그래서 그거 자체가 좀 약간 오만이고 그 사람,그해서 그 거 그 가제가   아가 어  이고 그 나,0.56
SD2102035-SDRW2100002414.1.1.196,나도 윤스테이 봤는데,나 도 은서하에 는데,0.5454545454545454
SD2102040-SDRW2100002422.1.1.238,나도 그 에밀리 파리에 가다에 나오는,나도 그 그 에에이 하이에가 나이 나는,0.55
SD2102040-SDRW2100002422.1.1.262,생각보다 있다고 느꼈어,그 제 가 하다 있다고 그 어,0.75
SD2102040-SDRW2100002424.1.1.70,그럴 때 막 뉴스 댓글에서,그을  데 그 그 그 이  에서,0.7142857142857143
SD2102042-SDRW2100002425.1.1.176,그럼 펫 숍에서 반려동물을 데려오는 건,그은 해   에서 그 가 라 들 을 데어고는 거,0.7142857142857143
SD2102042-SDRW2100002427.1.1.192,이제 얼굴도 선명하게 드러나고,이제 이 어  도 서면하게 들어나고,0.5625
SD2102043-SDRW2100002425.1.1.104,동 발 그러니까 동물들이,도  그니가 도 들이,0.46153846153846156
SD2102043-SDRW2100002427.1.1.162,시시 티브이 서울에 있는,이 지 이 서에 있는,0.38461538461538464
SD2102044-SDRW2100002426.1.1.315,특히 언니한테 이게 되게,그이 아니 이게이 게,0.5384615384615384
SD2102055-SDRW2100002245.1.1.237,딱히 그런,그,0.8
SD2102085-SDRW2100002494.1.1.151,그래서 광주 콘서트 중에서,그해서 가지 그서 에서,0.42857142857142855
SD2102085-SDRW2100002496.1.1.40,그리고 그 보통 애완견,그이고 그 그 그 그 그 그 그 에 이 에,1.4166666666666667
SD2102094-SDRW2100002521.1.1.141,그렇지 나는 특히 쇼핑을 할 때,그지 나는 그이 이 을 하 게,0.4117647058823529
SD2102094-SDRW2100002522.1.1.39,이번에 이 스포츠가,이 에 이 이 지도 가,0.6
SD2102095-SDRW2100002521.1.1.84,그냥 그런 것처럼,아가 그는 거들,0.6666666666666666
SD2102095-SDRW2100002522.1.1.27,너는 그 이 스포츠 얼마나 자주 해,나는 그 이 지이 가 어나 다 해,0.47368421052631576
SD2102095-SDRW2100002522.1.1.318,뭐 수영도 그렇고,어 어 이 그고,0.5555555555555556
SD2102095-SDRW2100002523.1.1.300,아 자꾸 말이 나오는 게 그 안정성 문젠데,아 아 그 하이 나가는 게이 그 거 아에서은 제는데,0.6086956521739131
SD2102107-SDRW2100004217.1.1.232,그런 것도 찾아 듣기도 하고,그 거도 하아 있기도 하고,0.26666666666666666
SD2102107-SDRW2100004220.1.1.2,그런 걸로 되게 성향도 잘 파악하고,그은 거도 이게 그 서도 다  하고,0.5263157894736842
SD2102124-SDRW2100004227.1.1.262,압력 차이도 나기 날테고 내가 그렇게 힘이 세지 않아 그래서,그 이도 나들이 나이 다고 나가 그게 이 들지 아 그서,0.45454545454545453
SD2102128-SDRW2100004232.1.1.180,그렇지 어느 날은 스트레스가 쌓이니까,그 그지 어는 나은는는 는 서들에이가 이니,0.7
SD2102131-SDRW2100004322.1.1.110,내가 학교 이메일이 없어서,제가 하 이해  이  어서,0.5
SD2102131-SDRW2100004322.1.1.158,아이패드가 구매하고 싶어졌데,아이  에들가 고 하고 이어지데,0.5333333333333333
SD2102131-SDRW2100004323.1.1.9,깻잎을 떼어주면 어떤 거 같아,게 니을 어 지면 어도 거 아,0.5
SD2102142-SDRW2100004271.1.1.39,방사능 폐기물 처리 그런 게 좀 번거롭고,그  서 은 해기을 거이 그는 게이 이 거거고,0.6818181818181818
SD2102152-SDRW2100003909.1.1.72,내 나름대로 또 그게 좀 와닿았더라고,이제  나는 데 도 그게이 이 이 이 아 있 라고,0.85
SD2102161-SDRW2100003971.1.1.154,음 맞아,아,0.75
SD2102163-SDRW2100003974.1.1.408,이제 지옥 같다고 이제 지옥철이라고 얘기를 하는데 이제,이제 지어 가다고 이제 지하 이라고 이기 하는데 이제,0.2
SD2102167-SDRW2100002961.1.1.248,근데 간호사도 뭐,그데 그 가어 도,0.6666666666666666
SD2102167-SDRW2100002962.1.1.279,그래서 쇼핑할 때에서도,그해서 그 서이 하 데에서도,0.6666666666666666
SD2102167-SDRW2100002962.1.1.33,휴대폰에 대한 기기 값에 대한 부담보다는 솔직히 요금제에 대한 부담이 많지,서 제  에  기기 가에 제하 고다 하다는 는  이  제에해에 데하 그 그이 지,0.6585365853658537
SD2102183-SDRW2100003887.1.1.190,그 부분에서도 그냥 아무거나 해야 하나,그 그 기 에서도 그 아거나 해 하나,0.3333333333333333
SD2102183-SDRW2100003888.1.1.93,관심이나,이 나,0.75
SD2102188-SDRW2100003892.1.1.207,이제 어떤 식으로 하고 싶어 뭐 월세 뭐 매매 이런 게 있잖아,이제 어 어 어  하고 있어 어 어 어 어 해 이 게 있지아,0.4411764705882353
SD2102194-SDRW2100003982.1.1.61,눈물을 흘린 적이 있거든,나 을을 을 이 있거,0.5384615384615384
SD2102194-SDRW2100003983.1.1.279,우리 삼촌만 항상 오시고,그이 도 서는    다 이 이고,1.0
SD2102200-SDRW2100003996.1.1.254,법으로 할 필욘 없지,거거을 하 데는 지,0.6363636363636364
SD2102216-SDRW2100002863.1.1.148,물론 서울로 취직 안 하고 다른 데로 취직했으면은 상관없겠지만 대부분,그라 서을을 지지 하고 다는 데도 이지 하 면은는 은가은 하있그지은 그 데 고,0.7631578947368421
SD2102216-SDRW2100002863.1.1.333,모든 대학생의 로망이잖아,그 하 데 그 들 에이나 도 이아,1.1538461538461537
SD2102216-SDRW2100002864.1.1.98,잘못된 정보가 아니라 악의적으로 그거를,그제 어   아니 라 아기이 그거을,0.6190476190476191
SD2102217-SDRW2100002861.1.1.182,그래도 우선은,그해도 어서은,0.42857142857142855
SD2102217-SDRW2100002862.1.1.185,블랙핑크도 한번 찾아볼게,들 라 도도 아 나 다아 게,0.7692307692307693
SD2102231-SDRW2100002889.1.1.264,타고 다녀서 그랬나,하고 다니서 그나,0.3
SD2102231-SDRW2100002890.1.1.168,이거를 근데 좀,이거을 그데,0.5
SD2102231-SDRW2100002891.1.1.671,느낌도 달라지고,게도 다라지고,0.375
SD2102231-SDRW2100002892.1.1.35,결혼식을 갔던 게,그 그은 게,0.6666666666666666
SD2102237-SDRW2100002913.1.1.192,근데 면목역에서 건대까지 금방 오잖아요 7호선 타면,그데 면 면 고에서가 가 데가지 그 그은 어 어지아 그 지  다에,0.8928571428571429
SD2102237-SDRW2100002914.1.1.327,그리고 절하는 것도,그고 하는 거도,0.3
SD2102237-SDRW2100002915.1.1.251,안 되니까,아 니,0.6
SD2102253-SDRW2100002809.1.1.12,투자에 적극적으로 참여를 하고 있지는 않은 상황인 거 같아,도 제해에 해 지그 지 도  이 하고 있지는는 아은 이 거 아,0.625
SD2102253-SDRW2100002810.1.1.329,구입할 의향이 있으면 그 사이트에서,고이하 에이 있면 그 다이에서,0.42105263157894735
SD2102253-SDRW2100002810.1.1.348,가격,그가기,1.0
SD2102253-SDRW2100002811.1.1.243,으응,,1.0
SD2102281-SDRW2100002744.1.1.326,어 이런 것들도 계속 점점 많이 발전하고 있잖아,어 이은 거들 도 기서 은   이 다 하고 있지아,0.4230769230769231
SD2102297-SDRW2100004434.1.1.343,마음 맞는 집으로 간 게 지금 집이거든,나 있는 지을  게 지은 지이거,0.47619047619047616
SD2102298-SDRW2100004371.1.1.61,맞아 그리고 울산은 대체 할 수 있는 게 진짜 없음,어아 그이고 을 은 데   있는 게 지 어,0.42857142857142855
SD2102356-SDRW2100004429.1.1.117,갔으면 하는데,가서면 하는데,0.2857142857142857
SD2102356-SDRW2100004429.1.1.96,이런 운동은,이은 어 은,0.5
SD2102356-SDRW2100004430.1.1.125,그거 돋워야 되지 이러면 경비도 많이 들어 갖고,그거 도다이게 다지 이게 면 게제도 이 들어 가고,0.4230769230769231
SD2102356-SDRW2100004432.1.1.76,나도 이 뭐 공기업에서 이 평생 그랬고 그분은 또 공무원,나도 이 고기 에서 이 게  거 있고 그 을을 도 고면,0.5161290322580645
SD2102387-SDRW2100004329.1.1.338,스스로 이제 내가 뭔가를 일궈나간다라는 거 얘기하는 거 맞지,서 이제 제가 가을 이어 나가다 라는 거 이기 하는 거 나지,0.42424242424242425
SD2102387-SDRW2100004332.1.1.94,어 맞아 나도,어 아 나도,0.14285714285714285
SD2102388-SDRW2100004329.1.1.309,그냥 처음부터,그그면 그 다에 어,1.1428571428571428
SD2102388-SDRW2100004332.1.1.326,버스보다는 이제 장거리 같은 경우는,어  다는 이제 제거이 가은 거는,0.42105263157894735
SD2102409-SDRW2100004381.1.1.359,아들 아들 해서 나는 그것이 항상 한이 맺혔거든,아들 아들 해서 나는 그게이 하 하니에 있있거,0.34615384615384615
SD2102409-SDRW2100004381.1.1.360,근데 아빠는 뭐 아들도 많고 그래서 상관없어,데 아아는  아들도 하고 그해서 아 하어,0.3333333333333333
SD2102409-SDRW2100004384.1.1.162,싸이월드 그런 거,아 이 을들 그 거,0.6666666666666666
SD2102409-SDRW2100004384.1.1.17,나 요즘 노래 안 들어 이러는 거야 그래서,나 이제 나에  들어가 이하는 거,0.5217391304347826
SD2102409-SDRW2100004384.1.1.18,너 요즘 텔레비전 보잖아 그랬더니,나 이지 들이 이 아니,0.7222222222222222
SD2102409-SDRW2100004384.1.1.304,근데 난 지금도 팝송을 하나도 다 외우는 것이 없어,그 데 나는 지그도 아 하나도 다 어어하는 게이 있어,0.4642857142857143
SD2103010-SDRW2100003017.1.1.218,나중에라도 말할 수 있는 거잖아,나지에라도 그 을  있는 거지아,0.35294117647058826
SD2103010-SDRW2100003018.1.1.291,근데 뭐 버스로 한 번에 간다,그데가 어 이 가   하 면에 다,0.6875
SD2103010-SDRW2100003019.1.1.240,알바 하는 언니가 경주를 갔다 왔는데,아아하는 아니가 그제을 가다 는데,0.45
SD2103010-SDRW2100003019.1.1.247,그래서 경주를 가고 싶다는 생각을 했지 속초도 가 본 적이 없고,그서 그제을 가고 있다 는고 기을을 해지 서도 가   이 있고,0.42857142857142855
SD2103014-SDRW2100003028.1.1.101,그러는데 당신은 그냥 멋있지가 않은가 봐,그라는 데 다 은 그나 어있지가 아은가,0.4090909090909091
SD2103016-SDRW2100003032.1.1.215,그,그,0.0
SD2103036-SDRW2100003069.1.1.60,가려졌어,가어지어,0.5
SD2103036-SDRW2100003071.1.1.58,어 그 집도 내가 언니를 데리고 갔었지,어 그 지도 데가 어니 데니 고 가지,0.38095238095238093
SD2103036-SDRW2100003072.1.1.97,응,,1.0
SD2103040-SDRW2100003077.1.1.185,또 뿌리 깊게 박혀있었거든,도 들이에 있게 다 있거,0.6428571428571429
SD2103040-SDRW2100003078.1.1.143,도 있는 것 같고,도 있는 거 고,0.2222222222222222
SD2103040-SDRW2100003079.1.1.303,뭐 기본적으로 짜장면 탕수육,어  기도 들 도 가 면,0.8
SD2103048-SDRW2100003094.1.1.279,응 타 보긴 했는데 그걸 기차를 활용해서,어 다 가기는 해는데 그거을 기아들 하해서,0.5454545454545454
SD2103054-SDRW2100003106.1.1.91,부 부평구청에서 버스 타고 갔었어,그 그  그  에서  어 가고 가어,0.6666666666666666
SD2103061-SDRW2100003121.1.1.117,옛날 노래도 많이 들어,그나 그 도 이 들어,0.4166666666666667
SD2103061-SDRW2100003121.1.1.16,어 너 한요한의 반복 알아,어 나 하 니 아에 그 은   아,0.8571428571428571
SD2103062-SDRW2100003123.1.1.183,나는 지금 보는 중이야,나는 지은 도는 지이,0.3333333333333333
SD2103077-SDRW2100003153.1.1.133,그거 물려 입어요,그거 어 있어,0.4444444444444444
SD2103077-SDRW2100003156.1.1.25,요새 그거에 편리성을 좀 많이 느끼고 있거든요,이제 그거  에 어 면지해 을   이이 이기고 있거는,0.64
SD2103084-SDRW2100003166.1.1.194,기분이 좋아할 사람은 없지,기들들이 도아해는 서은은 지,0.5714285714285714
SD2103084-SDRW2100003168.1.1.198,이세돌 구단이 바둑을 뒀었던 게,이 제 들  고 다이 다 다도을 도  게,0.8823529411764706
SD2103087-SDRW2100003173.1.1.335,그거 보고 있으면,그거 고 있면,0.2222222222222222
SD2103096-SDRW2100003190.1.1.113,그렇지 누나가 이제,그지 나가 이제,0.2
SD2103096-SDRW2100003191.1.1.101,간단하게 막 피크닉을 즐길 거다,그데하게 어 니 그 니을 들 거다,0.5882352941176471
SD2103096-SDRW2100003191.1.1.105,샀으면 좋겠는데,서 어면 그게는데,0.625
SD2103105-SDRW2100003209.1.1.234,라서 여기 저기 투자하는 건 가치가 더 좋은 거 같아,라서 거기 이기에 제 하는 거 가이가 다 은 거 아,0.3448275862068966
SD2103108-SDRW2100003215.1.1.116,몇몇 내가 좀 선호하는,면 면 제가 그 면 서 하는,0.75
SD2103108-SDRW2100003216.1.1.112,그렇게까지 하면은 진짜 이것이,그게가지 하면은  이게,0.375
SD2103108-SDRW2100003216.1.1.239,인 거 같아,이 거 아,0.3333333333333333
SD2103109-SDRW2100003219.1.1.10,유튜브 이런 거는 잘 찾아 보지도 않았는데,이 이은 거는 제 아 가지는 는데,0.43478260869565216
SD2103501-SDRW2100003501.1.1.375,어 뭐였지 어글리였나 어글리 말고,어 어 있지 어그이이나 어을니 고,0.5
SD2103501-SDRW2100003503.1.1.136,다쳤구먼,다 고나,0.75
SD2103508-SDRW2100003514.1.1.247,하고 이제,하고 이제,0.0
SD2103514-SDRW2100003528.1.1.10,그렇지 결혼 나는 결혼을 안 할 거거든,그지 그 나는 그 그 을   거거,0.42857142857142855
SD2103550-SDRW2100003597.1.1.152,내가 가 줄 테니까 같이,나가 가 을 데니가 이,0.38461538461538464
SD2103571-SDRW2100003641.1.1.140,그래서 companyname2만 보고,그서 그  이 이 도   고,0.75
SD2103571-SDRW2100003642.1.1.97,삼성페이 나 깔려 있는데,그 면 게이나 라 있는데,0.6153846153846154
SD2103571-SDRW2100003644.1.1.155,항 항상 컴플레인을 걸거야 이거 왜 이랬냐,하 그 그 그 그 그라이을 그 거 이게   이 은,0.782608695652174
SD2103579-SDRW2100003658.1.1.28,아 흑룡강상 안에 이제 목당강,아 은 가서 아에 이제  다가,0.5
SD2103579-SDRW2100003658.1.1.287,그런 생각을 하는데 그 뭐 가끔씩 후회,그는 해을 하는데 그는   가 지 하에,0.42857142857142855
SD2103579-SDRW2100003658.1.1.95,어 유명한 반찬,어는 이 이 이 이 이 이 면,1.625
SD2103583-SDRW2100003665.1.1.72,가는 데만 거의 2시간 걸리잖아,가는 데 가 거기에 도 기은 거라아,0.6470588235294118
SD2103583-SDRW2100003666.1.1.199,가격도 되게 싸고,가 도 게 나고,0.3333333333333333
SD2103585-SDRW2100003671.1.1.85,그런 그 공모하는 그 신발들 있잖아,그면 그 거 고 하는 그 그 제들 있지아,0.47368421052631576
SD2103585-SDRW2100003672.1.1.103,예전에 논란됐던 일베,이 에 는 데 다 이에,0.8181818181818182
SD2103597-SDRW2100003693.1.1.300,이제 걔가 견제 많이 나오고 부상 많이 당하고 하긴 하지만,이제가 게가 제에 아이 나하고 그 이 다하고 하기 하지,0.375
SD2103597-SDRW2100003695.1.1.278,팝송도 이제 어 들리네 좋네 그러면,하 도 이제 어 들니 는 그은,0.42105263157894735
SD2103597-SDRW2100003696.1.1.256,나아가는 게 맞지 이거를,나아가는 게 나지 이거을,0.15384615384615385
SD2103600-SDRW2100003697.1.1.103,어 약간 고양이계의 강형욱 약간 그런 느낌인가,어 그 고아이에 에에 가하  은 이 이 그그 그 그은 거 이가,0.96
SD2103600-SDRW2100003697.1.1.264,약간 오구오구 하는 게 아니라 우와,그 어고하고 하는 게 아니라 아,0.42105263157894735
SD2103614-SDRW2100003726.1.1.116,그런 뉴스 들으니까 좀,그 이서 들이니,0.5833333333333334
SD2103614-SDRW2100003728.1.1.87,오히려 학교 가서 애들 만나 갖고,어이  하 가서 아들 나 가고,0.4444444444444444
SD2103615-SDRW2100003730.1.1.152,어 쟤 왜 일하면서 노래를 들어,어  제 게 이하면서 그 그 들어,0.4117647058823529
SD2103615-SDRW2100003730.1.1.254,그건 좀 무거운 거야,그거은는 그 어거은 거,0.6363636363636364
SD2103624-SDRW2100003745.1.1.121,근데 그 1인치 차인데,그데 그 이 이 지 이데,0.5833333333333334
SD2103624-SDRW2100003748.1.1.310,응 그거는 우리가,어 그 거는 어 가,0.4444444444444444
SD2103627-SDRW2100003755.1.1.113,음,,1.0
