utt_id,ref,hyp,cer
SD2101387-SDRW2100002980.1.1.87,왜냐하면 시리즈물은 뒤로 갈수록 소재가 떨어지고,왜냐하면 시리즈물은 뒤로 갈수록 소재가 떨어지고,0.0
SD2101394-SDRW2100002992.1.1.58,응 그렇지 그래서,응 그렇지 그래서,0.0
SD2101394-SDRW2100002992.1.1.60,아 인터넷 쇼핑이 요즘 파업 때문에 좀 길어지니까,아 인터넷 쇼핑은 요즘 파워 때문에 좀 길어지니까,0.07407407407407407
SD2101394-SDRW2100002994.1.1.311,더 하루 종일 일하고 하루 종일 설거지하고 하는데 그걸 다들 당당하게 생각을 하는 게 나는,더 하루종일일하고 하루 종일 설거지하고 하는데 그걸 다들 당연하게 생각을 하는 게 나는,0.06
SD2101394-SDRW2100002995.1.1.200,나한테는 내 그냥 내가 다닌 학교고 막 그러니까,나한테는 내 그냥 내가 다른 학교고 막 그러니까,0.038461538461538464
SD2101417-SDRW2100002736.1.1.113,아 그렇구나,아 그렇구나,0.0
SD2101417-SDRW2100002738.1.1.185,아이를 임신하고 아이가 나갔을 때,아이를 임신하고 아이가 나갔을 때,0.0
SD2101418-SDRW2100002737.1.1.307,약간 거기에 대해서 이해하는 감정이 점점 생기는 거 같아,약간 거기에 대해서 이해하는 감정이 점점 생기는 거 같아,0.0
SD2101429-SDRW2100002590.1.1.337,이거는 쪼금 다른 얘기일 수 있는데 이제,이거는 쪼금 다른 얘기일 수 있는데 이제,0.0
SD2101435-SDRW2100004176.1.1.127,어 안 보이는 그냥 우리 라디오나 아니면 시디 이런 것만 들을 때는,어 안 보이는 그냥 우리 라디오나 아니면 시디 이런 것만 들을 때는,0.0
SD2101435-SDRW2100004176.1.1.90,네가 얘길 하니까 인제 엄마,네가 얘길 하니까 인제 엄마,0.0
SD2101435-SDRW2100004177.1.1.234,또 다른 자극을 받을 수도 있고,또 다른 자극을 받을 수도 있고,0.0
SD2101435-SDRW2100004178.1.1.111,대상을 가지고 인제 어 좀 이렇게 차단도 해주고,대상을 가지고 인제 어 좀 이렇게 차단도 해 주고,0.038461538461538464
SD2101456-SDRW2100004254.1.1.362,그래서 되게 나는 의미가,그래서 되게 나는 의미가,0.0
SD2101456-SDRW2100004255.1.1.224,그래도 그런 신재생 에너지들을 좀 더 발전하고,그래도 그런 신재생 에너지들을 좀 더 발전하고,0.0
SD2101470-SDRW2100002616.1.1.84,월 6만 원에서 8만 원까지,월 6만 원에서 8만 원까지,0.0
SD2101480-SDRW2100002630.1.1.167,어 원자력 기술의 발달을 저해할 수 있다는 그런 이유만으로,어 원자력 기술의 발달을 저해 할 수 있다는 그런 이유만으로,0.03125
SD2101483-SDRW2100002632.1.1.123,옷이나,옷이나,0.0
SD2101497-SDRW2100002280.1.1.149,운동 관람하는 것에 있어서 텔레비전으로도 잘 보지 않는,운동 관람하는 것에 있어서 텔레비전으로도 잘 보지 않는,0.0
SD2101497-SDRW2100004196.1.1.249,그럴 수도 있지,그럴 수도 있지,0.0
SD2101530-SDRW2100001529.1.1.284,맞아 맞아,맞아 맞아,0.0
SD2101531-SDRW2100001531.1.1.491,어,어,0.0
SD2101534-SDRW2100001533.1.1.311,뭐 그런 복합적인 요인이 막 작용할 수도 있어,뭐 그런 복합적인 요인이 막 작용할 수도 있어,0.0
SD2101562-SDRW2100001562.1.1.418,어,어,0.0
SD2101568-SDRW2100001567.1.1.68,너는,너는,0.0
SD2101572-SDRW2100001571.1.1.495,아니 왜냐하면 그쪽 길이 좀 외진 길이라서,어아니 왜냐면 그쪽 길이 좀 외진 길이라서,0.08695652173913043
SD2101582-SDRW2100001581.1.1.210,아 진짜,아 진짜,0.0
SD2101582-SDRW2100001581.1.1.405,그 서로 처음에는 1화에선 되게,그 서로 처음에는 1화에선 되게,0.0
SD2101582-SDRW2100001581.1.1.523,아 그 환불원정대,아 그 환불 언정대,0.2222222222222222
SD2101588-SDRW2100001588.1.1.204,당근 하면은,당근하면은,0.16666666666666666
SD2101588-SDRW2100001588.1.1.390,그것도 괜찮지,그것도 괜찮지,0.0
SD2101610-SDRW2100001610.1.1.157,어 나는 최근에,어 나는 최근에,0.0
SD2101610-SDRW2100001610.1.1.295,아니 아직 한 번도 안 사 봐서 모르겠어,아니 아직 한 번도 안 사 봐서 모르겠어,0.0
SD2101611-SDRW2100001612.1.1.292,신뢰가 쌓이면은 우정이 생기는 거 같아,실뢰가 쌓이면 은 우정이 생기는 거 같아,0.09523809523809523
SD2101623-SDRW2100001623.1.1.267,어허 나 나는 밥 먹었어,어 어 나 나는 밥 먹었어,0.15384615384615385
SD2101624-SDRW2100001623.1.1.214,얘기하고 싶은 거,얘기하고 싶은 거,0.0
SD2101625-SDRW2100001625.1.1.157,어 맞아 맞아,어 맞아 맞아,0.0
SD2101625-SDRW2100001625.1.1.529,야 나 찢었어 찢어 먹었어,야 낫 지 쳤스봐 아 찢정 마어,0.7857142857142857
SD2101627-SDRW2100001627.1.1.382,으응,응,0.5
SD2101633-SDRW2100002208.1.1.140,어,어,0.0
SD2101637-SDRW2100001643.1.1.90,알겠다고 간다고 그랬지,알겠다고 간다고 그랬지,0.0
SD2101658-SDRW2100001681.1.1.1,name1이랑 제일 친하잖아,name1이랑 제일 친하잖아,0.0
SD2101661-SDRW2100001689.1.1.150,내년 3월에 하지,내년 3월에 하지,0.0
SD2101661-SDRW2100001690.1.1.389,약간 좀 달라진 게 눈에 보일 정도로 수준이 좀,약간 좀 달라는 게 눈에 보일 정도로 수위히 좀,0.11538461538461539
SD2101661-SDRW2100001692.1.1.184,뭔가 좀 밥 종류가 먹고 싶어,뭔가 좀 밥 종류가 먹고 싶어,0.0
SD2101671-SDRW2100001712.1.1.365,오빠는 지금 당장 끝나고 시간이 많다면,오빠는 지금 당장 끝나고 시간이 많다면,0.0
SD2101675-SDRW2100002212.1.1.210,군대에 좀 약간 신기한 사실을 안 느낌이야,군대에 좀 약간 신기한 사실을 안 느낌이야,0.0
SD2101690-SDRW2100001747.1.1.18,그래서 언니는 좀 그런,,1.0
SD2101704-SDRW2100001776.1.1.47,아 맞다 name1이 언니,아 맞다 name2 언니,0.14285714285714285
SD2101714-SDRW2100002224.1.1.273,항상 그 김종국씨가 강조했던 운동 중에 하나잖아,항상 그 김종국 씨가 강조했던 운동 중에 하나잖아,0.038461538461538464
SD2101714-SDRW2100002225.1.1.171,뭐 이런 애들 있잖아 이쁜 애들,막 이런 애들 있잖아 이쁜 애들,0.058823529411764705
SD2101717-SDRW2100001801.1.1.78,살이 찌고 건강해져야 되는데,살을 찌고 건강해져야 되는데,0.06666666666666667
SD2101727-SDRW2100001821.1.1.198,렌터카 회산데,렌터카에 산데,0.2857142857142857
SD2101727-SDRW2100001821.1.1.312,그 석박사 전형이 있더라고,그 석박사 전형이 있더라고,0.0
SD2101727-SDRW2100001821.1.1.6,식품 회산데,식품회산데,0.16666666666666666
SD2101728-SDRW2100001821.1.1.224,어,어,0.0
SD2101728-SDRW2100001823.1.1.278,게임이 재밌으면 보고 있고,게임이 재밌으면 보고 있고,0.0
SD2101728-SDRW2100001823.1.1.70,빠르게 랩 하면 아 쟤 랩스큐럽다 빠르게만 말할 뿐이다 막 이래 갖고,빠르게 랩하하면 와 잘 레스기롭다 빠르게만 말할 뿐이다 막 이래 갖고,0.15789473684210525
SD2101739-SDRW2100001845.1.1.122,나 저번에 네가 연예인는 안 늙는다 했잖아,나 저번에 네가 연예인다 안 늙는다 했잖아,0.043478260869565216
SD2101739-SDRW2100001845.1.1.47,그래서 그런 느낌 때문에 다시 정주행을 못 해,그래서 그런 느낌 때문에 다시 정중행을 못 하어,0.12
SD2101746-SDRW2100001857.1.1.104,영상이나 노래 음원이나 이런 것 구하기가 어려워 누가,영상이나 노래 음원이나 이런 거 구하기가 어려워 그 누가,0.10344827586206896
SD2101750-SDRW2100001866.1.1.124,어 나는 원래 활동적인 거를 별로 안 좋아해 가지고,어 나는 원래 활동적인 거를 별로 안 좋아해 가지고,0.0
SD2101750-SDRW2100001868.1.1.118,네가 야구를 보듯이 나도 축구를 되게 진심으로 보는 편인데 그래서 나도,네가 야구를 보듯이 나도 축구를 되게 진심으로 보는 편인데 그래서 나도,0.0
SD2101762-SDRW2100001891.1.1.170,그거 다 남편인 고수 때문에 우선 다 고생한 거긴 한데,그 나 남편인 그 고수 때문에 우선 다 고생한 거긴 한데,0.13333333333333333
SD2101762-SDRW2100001891.1.1.208,뭐 스파이더맨이라든가,뭐 스팰더밀이라든가,0.2727272727272727
SD2101762-SDRW2100001892.1.1.199,우선은 최대한 하는 거 봐서 7시 전에 들어오는 게 목표야 우선은,우선은 최대하는 거 봐서 이 없시 전에 들어오는 게 목표야 우선은,0.1388888888888889
SD2101769-SDRW2100001907.1.1.149,그래 가지고 내가,그래 가지고 내가,0.0
SD2101771-SDRW2100001909.1.1.107,춤 췄잖아 몰라,춤췄잖아 몰라,0.125
SD2101771-SDRW2100001909.1.1.314,음 그럼 다행히다 나는,음 그럼 다행히나 나는,0.08333333333333333
SD2101771-SDRW2100001909.1.1.62,목소리 너무 좋아,목소리 너무 좋아,0.0
SD2101775-SDRW2100001919.1.1.134,꼬치 한 개씩 사 먹으면 그렇게 비싸진 않은데,꼬치 한 개씩 사 먹으면 그렇게 비싸진 않은데,0.0
SD2101787-SDRW2100001941.1.1.58,뭐 더 신경 써야 되는 거 이런 거는 많이 없었어,뭐 더 신경 써야 되는 것 이런 거는 많이 없었어,0.037037037037037035
SD2101793-SDRW2100001955.1.1.64,우리가,우리가,0.0
SD2101816-SDRW2100001997.1.1.177,첫 째다 보니까 이게 부모님한테 나 일해요 힘들어요 뭐 이렇게 했으면 좋겠어요 라는 얘기를,첫째다 보니까 이게 부모님한테 나 이래요 힘들어요 뭐 이렇게 했으면 좋겠어요라는 얘기를,0.08
SD2101816-SDRW2100001998.1.1.271,할 수 있는 사람이,할 수 있는 사람이,0.0
SD2101816-SDRW2100001999.1.1.356,근데 단지 이걸 아 이걸 꼭 언제,내 단지 이걸 아 이것을 꼭 언제,0.2222222222222222
SD2101819-SDRW2100002007.1.1.108,지금 나는 이제 이런 반복된 실수를 예를 들어 하나는 뭐 불 안 끄고 다니는 거,지금 나는 이제 이런 반복된 시스를 예를 들 하나는 이제 뭐 불안고 다니는 거,0.20454545454545456
SD2101819-SDRW2100002008.1.1.40,불화가 생기는 일이 생겨선 안 되고,불화가 새기는 일이 생겨선 안 되고,0.05263157894736842
SD2101830-SDRW2100002027.1.1.49,지금,지금,0.0
SD2101848-SDRW2100002061.1.1.148,그거 뭐냐 토요 즐거운 뭔 놀토,그거 뭐냐 토요일 즐거운 분 놀토,0.11764705882352941
SD2101848-SDRW2100002063.1.1.108,얘만 쫓아다니니까 이게 휴가인지가 모르겠더라고,얘만 쫓아다니까 이게 휴가인지가 모르겠더라고,0.04
SD2101848-SDRW2100002064.1.1.100,하는 게 낫지 않,하는 게 낫지 않,0.0
SD2101868-SDRW2100002088.1.1.288,나는 그래서,나는 그래서,0.0
SD2101881-SDRW2100002108.1.1.67,그런 것도 되게 좋은 것 같아,그런 것도 되게 좋은 거 같아,0.0625
SD2101930-SDRW2100002297.1.1.66,맞아 그리고 약간,맞아 그리고 약간,0.0
SD2101960-SDRW2100002329.1.1.45,제가 정말 아픈 병에 걸려서,제가 정말 아픈 병에 걸려서,0.0
SD2101998-SDRW2100002376.1.1.158,그래서 그거 자체가 좀 약간 오만이고 그 사람,그래서 그거 자체가 좀 약간 5만이고 그 사람,0.04
SD2102035-SDRW2100002414.1.1.196,나도 윤스테이 봤는데,나도 윤스타에 봤는데,0.18181818181818182
SD2102040-SDRW2100002422.1.1.238,나도 그 에밀리 파리에 가다에 나오는,나도 그 에밀리 파리에가 나에 나오는,0.15
SD2102040-SDRW2100002422.1.1.262,생각보다 있다고 느꼈어,생각보다 있다고 느꼈어,0.0
SD2102040-SDRW2100002424.1.1.70,그럴 때 막 뉴스 댓글에서,그럴 때 막 뉴스 댓글에서,0.0
SD2102042-SDRW2100002425.1.1.176,그럼 펫 숍에서 반려동물을 데려오는 건,그런 펫 숍에서 반려동물을 데려오는 건,0.047619047619047616
SD2102042-SDRW2100002427.1.1.192,이제 얼굴도 선명하게 드러나고,이제 얼굴도 선명하게 드러나고,0.0
SD2102043-SDRW2100002425.1.1.104,동 발 그러니까 동물들이,동 발 그러니까 동물들이,0.0
SD2102043-SDRW2100002427.1.1.162,시시 티브이 서울에 있는,시시 티브이 서울에 있는,0.0
SD2102044-SDRW2100002426.1.1.315,특히 언니한테 이게 되게,특히 언니한테 이게 되게,0.0
SD2102055-SDRW2100002245.1.1.237,딱히 그런,딱히 그런,0.0
SD2102085-SDRW2100002494.1.1.151,그래서 광주 콘서트 중에서,그래서 광주 콘서트 중에서,0.0
SD2102085-SDRW2100002496.1.1.40,그리고 그 보통 애완견,그리고 그 보통 애완견,0.0
SD2102094-SDRW2100002521.1.1.141,그렇지 나는 특히 쇼핑을 할 때,그렇지 나는 특히 쇼핑을 할 때,0.0
SD2102094-SDRW2100002522.1.1.39,이번에 이 스포츠가,이번에 이스포츠가,0.1
SD2102095-SDRW2100002521.1.1.84,그냥 그런 것처럼,그가 그런 것처럼,0.1111111111111111
SD2102095-SDRW2100002522.1.1.27,너는 그 이 스포츠 얼마나 자주 해,너는 그 이스포츠 얼마나 자주해,0.10526315789473684
SD2102095-SDRW2100002522.1.1.318,뭐 수영도 그렇고,뭐 수영도 그렇고,0.0
SD2102095-SDRW2100002523.1.1.300,아 자꾸 말이 나오는 게 그 안정성 문젠데,조금 말이 나오는 게 그 안정석 문제인데,0.30434782608695654
SD2102107-SDRW2100004217.1.1.232,그런 것도 찾아 듣기도 하고,그런 것도 찾아 듣기도 하고,0.0
SD2102107-SDRW2100004220.1.1.2,그런 걸로 되게 성향도 잘 파악하고,그런 걸로 되게 성향도 잘 파악하고,0.0
SD2102124-SDRW2100004227.1.1.262,압력 차이도 나기 날테고 내가 그렇게 힘이 세지 않아 그래서,압력 차이도 나 날 테고 내가 그렇게 힘이 쓰지 않아 그래서,0.09090909090909091
SD2102128-SDRW2100004232.1.1.180,그렇지 어느 날은 스트레스가 쌓이니까,그렇지 어느 날은 스트레스가 쌓이니까,0.0
SD2102131-SDRW2100004322.1.1.110,내가 학교 이메일이 없어서,내가 학교 이메일이 없어서,0.0
SD2102131-SDRW2100004322.1.1.158,아이패드가 구매하고 싶어졌데,아이패드가 구매하고 싶어졌대,0.06666666666666667
SD2102131-SDRW2100004323.1.1.9,깻잎을 떼어주면 어떤 거 같아,깻잎을 떼워 주면 어떤 거 같아,0.125
SD2102142-SDRW2100004271.1.1.39,방사능 폐기물 처리 그런 게 좀 번거롭고,방사능 폐기멀 처리 그런 게 좀 번거롭고,0.045454545454545456
SD2102152-SDRW2100003909.1.1.72,내 나름대로 또 그게 좀 와닿았더라고,내 나름대로 또 그것이 좀 와닿았더라고,0.1
SD2102161-SDRW2100003971.1.1.154,음 맞아,음 맞아,0.0
SD2102163-SDRW2100003974.1.1.408,이제 지옥 같다고 이제 지옥철이라고 얘기를 하는데 이제,이제 지옥 갔다고 이제 지옥철이라고 얘기를 하는데 이제,0.03333333333333333
SD2102167-SDRW2100002961.1.1.248,근데 간호사도 뭐,근데 간호사도 뭐,0.0
SD2102167-SDRW2100002962.1.1.279,그래서 쇼핑할 때에서도,그래서 쇼핑할 때에서도,0.0
SD2102167-SDRW2100002962.1.1.33,휴대폰에 대한 기기 값에 대한 부담보다는 솔직히 요금제에 대한 부담이 많지,휴재 폰에 대한 기기값에 대한 보담보다는 솔직히 요금제에 대한 부담이 많지,0.0975609756097561
SD2102183-SDRW2100003887.1.1.190,그 부분에서도 그냥 아무거나 해야 하나,그 부분에서도 그냥 안 무거나 해야 하나,0.09523809523809523
SD2102183-SDRW2100003888.1.1.93,관심이나,관심이나,0.0
SD2102188-SDRW2100003892.1.1.207,이제 어떤 식으로 하고 싶어 뭐 월세 뭐 매매 이런 게 있잖아,이제 어떤 식으로 하고 싶어 뭐 월세 뭐 매매 이런 게 있잖아,0.0
SD2102194-SDRW2100003982.1.1.61,눈물을 흘린 적이 있거든,눈물을 흘린 적이 있거든,0.0
SD2102194-SDRW2100003983.1.1.279,우리 삼촌만 항상 오시고,우리 삼촌만 항상 오시고,0.0
SD2102200-SDRW2100003996.1.1.254,법으로 할 필욘 없지,법으로 할 필요 없지,0.09090909090909091
SD2102216-SDRW2100002863.1.1.148,물론 서울로 취직 안 하고 다른 데로 취직했으면은 상관없겠지만 대부분,물론 서울로 지직하하고 다른 데로 취직했으면은 상관없했지만 대부분,0.13157894736842105
SD2102216-SDRW2100002863.1.1.333,모든 대학생의 로망이잖아,모든 대학생의 로망이잖아,0.0
SD2102216-SDRW2100002864.1.1.98,잘못된 정보가 아니라 악의적으로 그거를,잘못된 정보가 아니라 악의적으로 그거를,0.0
SD2102217-SDRW2100002861.1.1.182,그래도 우선은,그래도 우선은,0.0
SD2102217-SDRW2100002862.1.1.185,블랙핑크도 한번 찾아볼게,블랙핑도도 한번 찾아볼게,0.07692307692307693
SD2102231-SDRW2100002889.1.1.264,타고 다녀서 그랬나,타고 다녀서 그랬나,0.0
SD2102231-SDRW2100002890.1.1.168,이거를 근데 좀,이거를 근데 좀,0.0
SD2102231-SDRW2100002891.1.1.671,느낌도 달라지고,느낌도 달라지고,0.0
SD2102231-SDRW2100002892.1.1.35,결혼식을 갔던 게,결혼식을 갔던 게,0.0
SD2102237-SDRW2100002913.1.1.192,근데 면목역에서 건대까지 금방 오잖아요 7호선 타면,근데 몇 명구에서 간대까지 금방 오잖아요 7호선 터면,0.21428571428571427
SD2102237-SDRW2100002914.1.1.327,그리고 절하는 것도,그리고 절하는 것도,0.0
SD2102237-SDRW2100002915.1.1.251,안 되니까,안 되니까,0.0
SD2102253-SDRW2100002809.1.1.12,투자에 적극적으로 참여를 하고 있지는 않은 상황인 거 같아,투자의 적극적으로 참여를 하고 있지 않은 상황인 거 같아,0.0625
SD2102253-SDRW2100002810.1.1.329,구입할 의향이 있으면 그 사이트에서,구입할 의향이 있으면 그 사이트에서,0.0
SD2102253-SDRW2100002810.1.1.348,가격,가격,0.0
SD2102253-SDRW2100002811.1.1.243,으응,으응,0.0
SD2102281-SDRW2100002744.1.1.326,어 이런 것들도 계속 점점 많이 발전하고 있잖아,어 이런 것들도 계속 점점 많이 발전하고 있잖아,0.0
SD2102297-SDRW2100004434.1.1.343,마음 맞는 집으로 간 게 지금 집이거든,마음 맞는 집으로 간 게 지금 집이거든,0.0
SD2102298-SDRW2100004371.1.1.61,맞아 그리고 울산은 대체 할 수 있는 게 진짜 없음,맞아 그리고 울산은 대체할 수 있는 게 진짜 없어요,0.10714285714285714
SD2102356-SDRW2100004429.1.1.117,갔으면 하는데,갔으면 하는데,0.0
SD2102356-SDRW2100004429.1.1.96,이런 운동은,이런 운동은,0.0
SD2102356-SDRW2100004430.1.1.125,그거 돋워야 되지 이러면 경비도 많이 들어 갖고,그 도아에 되지 이러면 현비도 많이 들어 갖고,0.19230769230769232
SD2102356-SDRW2100004432.1.1.76,나도 이 뭐 공기업에서 이 평생 그랬고 그분은 또 공무원,나도 뭐 공기업에 에해서 이 평시 거 있고 그분을 또 공무원,0.3225806451612903
SD2102387-SDRW2100004329.1.1.338,스스로 이제 내가 뭔가를 일궈나간다라는 거 얘기하는 거 맞지,스스로 이제 내가 뭔가를 읽어 나간다라는 거 얘기하는 거 맞지,0.09090909090909091
SD2102387-SDRW2100004332.1.1.94,어 맞아 나도,어 맞아 나도,0.0
SD2102388-SDRW2100004329.1.1.309,그냥 처음부터,그냥 처음부터,0.0
SD2102388-SDRW2100004332.1.1.326,버스보다는 이제 장거리 같은 경우는,버스보다는 이제 장거리 같은 경우는,0.0
SD2102409-SDRW2100004381.1.1.359,아들 아들 해서 나는 그것이 항상 한이 맺혔거든,아들아들를 해서 나는 그게 항상 한입 을쳤거든,0.2692307692307692
SD2102409-SDRW2100004381.1.1.360,근데 아빠는 뭐 아들도 많고 그래서 상관없어,근데 아빠는 뭐 아들도 많고 그래서 상관없어,0.0
SD2102409-SDRW2100004384.1.1.162,싸이월드 그런 거,싸이월드 그런 거,0.0
SD2102409-SDRW2100004384.1.1.17,나 요즘 노래 안 들어 이러는 거야 그래서,나 요즘 노래 안 들어가 이러는 거야,0.21739130434782608
SD2102409-SDRW2100004384.1.1.18,너 요즘 텔레비전 보잖아 그랬더니,너 요즘 트레이 부잖라 해 돼,0.5
SD2102409-SDRW2100004384.1.1.304,근데 난 지금도 팝송을 하나도 다 외우는 것이 없어,그래서 난 지금도 팝송을 하나도 다 외우는 게 없어,0.17857142857142858
SD2103010-SDRW2100003017.1.1.218,나중에라도 말할 수 있는 거잖아,나중에라도 말할 수 있는 거잖아,0.0
SD2103010-SDRW2100003018.1.1.291,근데 뭐 버스로 한 번에 간다,근데 뭐 버스를 한 번에 간다,0.0625
SD2103010-SDRW2100003019.1.1.240,알바 하는 언니가 경주를 갔다 왔는데,알바하는 언니가 경주를 갔다 왔는데,0.05
SD2103010-SDRW2100003019.1.1.247,그래서 경주를 가고 싶다는 생각을 했지 속초도 가 본 적이 없고,그래서 경주를 가고 싶다는 생각을 했지 속초도 가 본 적이 없고,0.0
SD2103014-SDRW2100003028.1.1.101,그러는데 당신은 그냥 멋있지가 않은가 봐,그러는데 당신은 그냥 멋있지가 않은가 봐,0.0
SD2103016-SDRW2100003032.1.1.215,그,그,0.0
SD2103036-SDRW2100003069.1.1.60,가려졌어,가려졌어,0.0
SD2103036-SDRW2100003071.1.1.58,어 그 집도 내가 언니를 데리고 갔었지,어 그 집도 내가 언 니 데리고 갔었지,0.09523809523809523
SD2103036-SDRW2100003072.1.1.97,응,응,0.0
SD2103040-SDRW2100003077.1.1.185,또 뿌리 깊게 박혀있었거든,또 뿌릴 깊게 박혀 있었거든,0.14285714285714285
SD2103040-SDRW2100003078.1.1.143,도 있는 것 같고,또 있는 거 같고,0.2222222222222222
SD2103040-SDRW2100003079.1.1.303,뭐 기본적으로 짜장면 탕수육,뭐 기본적으로 짜장면 탕수육,0.0
SD2103048-SDRW2100003094.1.1.279,응 타 보긴 했는데 그걸 기차를 활용해서,응 타 보긴 했는데 그걸 기차를 활용해서,0.0
SD2103054-SDRW2100003106.1.1.91,부 부평구청에서 버스 타고 갔었어,구 부평 부청해서 버스 타고 갔었어,0.2222222222222222
SD2103061-SDRW2100003121.1.1.117,옛날 노래도 많이 들어,옛날 노래도 많이 들어,0.0
SD2103061-SDRW2100003121.1.1.16,어 너 한요한의 반복 알아,어 너 한교 안에 반복 알아,0.2857142857142857
SD2103062-SDRW2100003123.1.1.183,나는 지금 보는 중이야,나는 지금 보는 중이야,0.0
SD2103077-SDRW2100003153.1.1.133,그거 물려 입어요,그거 물려 입어요,0.0
SD2103077-SDRW2100003156.1.1.25,요새 그거에 편리성을 좀 많이 느끼고 있거든요,요새 그거에 편리성을 좀 많이 느끼고 있거든요,0.0
SD2103084-SDRW2100003166.1.1.194,기분이 좋아할 사람은 없지,기분이 좋아할 사람은 없지,0.0
SD2103084-SDRW2100003168.1.1.198,이세돌 구단이 바둑을 뒀었던 게,이세돌 구단이 바둑을 더 썼던 게,0.17647058823529413
SD2103087-SDRW2100003173.1.1.335,그거 보고 있으면,그거 보고 있으면,0.0
SD2103096-SDRW2100003190.1.1.113,그렇지 누나가 이제,그렇지 누나가 이제,0.0
SD2103096-SDRW2100003191.1.1.101,간단하게 막 피크닉을 즐길 거다,간단하게 뭐 피크닉을 즐길 거다,0.058823529411764705
SD2103096-SDRW2100003191.1.1.105,샀으면 좋겠는데,샀으면 좋겠었는데,0.125
SD2103105-SDRW2100003209.1.1.234,라서 여기 저기 투자하는 건 가치가 더 좋은 거 같아,라서 여기 쪽에 투자하는 건 가치가 더 좋은 거 같아,0.06896551724137931
SD2103108-SDRW2100003215.1.1.116,몇몇 내가 좀 선호하는,몇 몇 내가 좀 선호하는,0.08333333333333333
SD2103108-SDRW2100003216.1.1.112,그렇게까지 하면은 진짜 이것이,그렇게까지 하면은 진짜 이것이,0.0
SD2103108-SDRW2100003216.1.1.239,인 거 같아,인 거 같아,0.0
SD2103109-SDRW2100003219.1.1.10,유튜브 이런 거는 잘 찾아 보지도 않았는데,유튜브 이런 거는 잘 찾아보지 않았는데,0.08695652173913043
SD2103501-SDRW2100003501.1.1.375,어 뭐였지 어글리였나 어글리 말고,어 뭐였지 어글리였나 어글리 말고,0.0
SD2103501-SDRW2100003503.1.1.136,다쳤구먼,다쳤구먼,0.0
SD2103508-SDRW2100003514.1.1.247,하고 이제,하고 이제,0.0
SD2103514-SDRW2100003528.1.1.10,그렇지 결혼 나는 결혼을 안 할 거거든,그렇지 결혼 나는 결혼을 안 할 거거든,0.0
SD2103550-SDRW2100003597.1.1.152,내가 가 줄 테니까 같이,내가 가족올 테 디가 같이,0.38461538461538464
SD2103571-SDRW2100003641.1.1.140,그래서 companyname2만 보고,그래서 companyname1만 보고,0.05
SD2103571-SDRW2100003642.1.1.97,삼성페이 나 깔려 있는데,삼송페이나 깔려 있는데,0.15384615384615385
SD2103571-SDRW2100003644.1.1.155,항 항상 컴플레인을 걸거야 이거 왜 이랬냐,항 항상 컴플라인에 걸 거야 이 왜 이랬냐,0.17391304347826086
SD2103579-SDRW2100003658.1.1.28,아 흑룡강상 안에 이제 목당강,아 흑룡 광사 안에 이제 목단강,0.25
SD2103579-SDRW2100003658.1.1.287,그런 생각을 하는데 그 뭐 가끔씩 후회,그런 생각을 하는데 난 뭐 가끔씩 후에,0.09523809523809523
SD2103579-SDRW2100003658.1.1.95,어 유명한 반찬,어 유명한 반찬,0.0
SD2103583-SDRW2100003665.1.1.72,가는 데만 거의 2시간 걸리잖아,가는 데만 거의 2 시간 걸리잖아,0.058823529411764705
SD2103583-SDRW2100003666.1.1.199,가격도 되게 싸고,가격도 되게 싸고,0.0
SD2103585-SDRW2100003671.1.1.85,그런 그 공모하는 그 신발들 있잖아,그럼 그 공무하는 그 신발들 있잖아,0.10526315789473684
SD2103585-SDRW2100003672.1.1.103,예전에 논란됐던 일베,예전에 논란됐던 일배,0.09090909090909091
SD2103597-SDRW2100003693.1.1.300,이제 걔가 견제 많이 나오고 부상 많이 당하고 하긴 하지만,이제 걔가 견제에 마이다하고 보상 많이 다하고 하긴 하지만,0.21875
SD2103597-SDRW2100003695.1.1.278,팝송도 이제 어 들리네 좋네 그러면,팝송도 이제 어 들리네 좋네 그러면,0.0
SD2103597-SDRW2100003696.1.1.256,나아가는 게 맞지 이거를,나아가는 것이 맞지 이거를,0.15384615384615385
SD2103600-SDRW2100003697.1.1.103,어 약간 고양이계의 강형욱 약간 그런 느낌인가,어 약간 고양이개 강형욱이 약간 그런 느낌인가,0.12
SD2103600-SDRW2100003697.1.1.264,약간 오구오구 하는 게 아니라 우와,약간 오구오고 하는 게 아니라 우아,0.10526315789473684
SD2103614-SDRW2100003726.1.1.116,그런 뉴스 들으니까 좀,그런 뉴스 들으니까 좀,0.0
SD2103614-SDRW2100003728.1.1.87,오히려 학교 가서 애들 만나 갖고,오히려 학교 가서 애들 만나 갖고,0.0
SD2103615-SDRW2100003730.1.1.152,어 쟤 왜 일하면서 노래를 들어,어 제 왜 일하면서 노래를 들어,0.058823529411764705
SD2103615-SDRW2100003730.1.1.254,그건 좀 무거운 거야,그건 좀 무거운 거야,0.0
SD2103624-SDRW2100003745.1.1.121,근데 그 1인치 차인데,근데 그 1인 치차인데,0.16666666666666666
SD2103624-SDRW2100003748.1.1.310,응 그거는 우리가,응 그거는 우리가,0.0
SD2103627-SDRW2100003755.1.1.113,음,음,0.0
SD2103627-SDRW2100003755.1.1.283,아니면 그 가족들의 동의까지 다 필요한 거야,그냥 그 가족들의 동의까지 다 필요한 거야,0.125
